station_abbr,month_date,daily_rows_present,temperature_mean_observed_days,temperature_min_observed_days,temperature_max_observed_days,precipitation_observed_days,invalid_negative_precipitation_days,air_temperature_mean_c,air_temperature_daily_min_mean_c,air_temperature_daily_max_mean_c,freezing_days,precipitation_total_mm,precipitation_days_ge_1mm,calendar_days,temperature_mean_coverage_share,temperature_min_coverage_share,temperature_max_coverage_share,precipitation_coverage_share,freezing_day_share_observed,precipitation_day_ge_1mm_share_observed,month_weather_proxy_usable,calendar_month,climatology_years,air_temperature_2013_2025_normal_c,precipitation_2013_2025_normal_mm,air_temperature_anomaly_c,precipitation_anomaly_mm,precipitation_ratio_to_2013_2025_normal,weather_source_id,precipitation_observation_window,weather_station_name,weather_station_elevation_m,weather_station_latitude,weather_station_longitude
ABO,2018-05-01,31,31,31,31,31,0,10.474193548387097,6.096774193548387,15.490322580645161,0,106.00000000000001,17,31,1.0,1.0,1.0,1.0,0.0,0.5483870967741935,True,5,13,8.869727047146402,150.30769230769232,1.6044665012406956,-44.30769230769231,0.7052200614124873,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2018-06-01,30,30,30,30,30,0,14.01,9.156666666666666,18.89333333333333,0,45.2,6,30,1.0,1.0,1.0,1.0,0.0,0.2,True,6,13,14.091025641025642,129.7,-0.0810256410256418,-84.49999999999999,0.348496530454896,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2018-07-01,31,31,31,31,31,0,16.20967741935484,11.493548387096775,21.296774193548387,0,123.3,12,31,1.0,1.0,1.0,1.0,0.0,0.3870967741935484,True,7,13,15.654342431761787,163.97692307692307,0.5553349875930529,-40.676923076923075,0.7519350752920204,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2018-08-01,31,31,31,31,31,0,15.44516129032258,11.116129032258065,20.612903225806452,0,118.7,14,31,1.0,1.0,1.0,1.0,0.0,0.45161290322580644,True,8,13,15.133746898263029,137.8,0.311414392059552,-19.10000000000001,0.8613933236574746,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2018-09-01,30,30,30,30,30,0,12.81,8.526666666666667,17.790000000000003,0,85.10000000000001,7,30,1.0,1.0,1.0,1.0,0.0,0.23333333333333334,True,9,13,11.504102564102565,99.9923076923077,1.3058974358974353,-14.892307692307696,0.8510654665743519,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2018-10-01,31,31,31,31,31,0,8.72258064516129,4.803225806451613,13.8,5,57.8,5,31,1.0,1.0,1.0,1.0,0.16129032258064516,0.16129032258064516,True,10,13,8.503225806451614,87.63076923076923,0.21935483870967687,-29.830769230769235,0.6595856741573033,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2018-11-01,30,30,30,30,30,0,3.65,0.5333333333333333,7.7733333333333325,14,12.399999999999999,4,30,1.0,1.0,1.0,1.0,0.4666666666666667,0.13333333333333333,True,11,13,3.291794871794872,90.35384615384615,0.35820512820512773,-77.95384615384614,0.13723820875191553,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2018-12-01,31,31,31,31,31,0,0.9516129032258065,-2.4548387096774196,4.445161290322581,22,257.59999999999997,16,31,1.0,1.0,1.0,1.0,0.7096774193548387,0.5161290322580645,True,12,13,1.4205955334987594,103.36923076923077,-0.46898263027295295,154.2307692307692,2.4920375055811874,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2019-01-01,31,31,31,31,31,0,-4.012903225806451,-7.316129032258065,-0.3548387096774193,31,84.3,12,31,1.0,1.0,1.0,1.0,1.0,0.3870967741935484,True,1,13,-0.5900744416873449,99.11538461538461,-3.4228287841191065,-14.815384615384616,0.8505238649592549,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2019-02-01,28,28,28,28,28,0,2.0714285714285716,-2.0714285714285716,7.046428571428572,20,48.099999999999994,6,28,1.0,1.0,1.0,1.0,0.7142857142857143,0.21428571428571427,True,2,13,0.35730390299355813,65.65384615384616,1.7141246684350135,-17.553846153846166,0.7326303456356179,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2019-03-01,31,31,31,31,31,0,3.2,-1.3806451612903226,8.24516129032258,20,91.39999999999999,12,31,1.0,1.0,1.0,1.0,0.6451612903225806,0.3870967741935484,True,3,13,2.757320099255583,79.56153846153846,0.4426799007444173,11.83846153846153,1.1487962873440973,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2019-04-01,30,30,30,30,30,0,5.15,0.7933333333333332,9.806666666666667,12,64.49999999999999,8,30,1.0,1.0,1.0,1.0,0.4,0.26666666666666666,True,4,13,5.894615384615384,84.09230769230768,-0.7446153846153836,-19.5923076923077,0.7670142700329308,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2019-05-01,31,31,31,31,31,0,6.170967741935484,2.103225806451613,10.441935483870967,8,141.3,16,31,1.0,1.0,1.0,1.0,0.25806451612903225,0.5161290322580645,True,5,13,8.869727047146402,150.30769230769232,-2.698759305210918,-9.00769230769231,0.94007164790174,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2019-06-01,30,30,30,30,30,0,15.406666666666666,9.92,20.790000000000003,0,125.60000000000001,12,30,1.0,1.0,1.0,1.0,0.0,0.4,True,6,13,14.091025641025642,129.7,1.3156410256410247,-4.09999999999998,0.9683885890516578,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2019-07-01,31,31,31,31,31,0,16.296774193548387,11.603225806451613,20.983870967741936,0,155.79999999999998,12,31,1.0,1.0,1.0,1.0,0.0,0.3870967741935484,True,7,13,15.654342431761787,163.97692307692307,0.6424317617866002,-8.176923076923089,0.950133696111085,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2019-08-01,31,31,31,31,31,0,15.274193548387096,10.74516129032258,20.161290322580644,0,171.0,12,31,1.0,1.0,1.0,1.0,0.0,0.3870967741935484,True,8,13,15.133746898263029,137.8,0.14044665012406732,33.19999999999999,1.2409288824383162,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2019-09-01,30,30,30,30,30,0,11.770000000000001,7.593333333333334,16.313333333333333,0,67.9,9,30,1.0,1.0,1.0,1.0,0.0,0.3,True,9,13,11.504102564102565,99.9923076923077,0.2658974358974362,-32.0923076923077,0.6790522347872913,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2019-10-01,31,31,31,31,31,0,9.696774193548388,5.741935483870968,14.48709677419355,0,109.6,13,31,1.0,1.0,1.0,1.0,0.0,0.41935483870967744,True,10,13,8.503225806451614,87.63076923076923,1.193548387096774,21.969230769230762,1.2507022471910112,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2019-11-01,30,30,30,30,30,0,2.0533333333333332,-1.0733333333333335,5.63,19,81.8,13,30,1.0,1.0,1.0,1.0,0.6333333333333333,0.43333333333333335,True,11,13,3.291794871794872,90.35384615384615,-1.238461538461539,-8.553846153846152,0.9053294738634429,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2019-12-01,31,31,31,31,31,0,2.7451612903225806,-1.0774193548387097,6.922580645161291,21,114.40000000000002,13,31,1.0,1.0,1.0,1.0,0.6774193548387096,0.41935483870967744,True,12,13,1.4205955334987594,103.36923076923077,1.3245657568238212,11.030769230769252,1.1067123083792234,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2020-01-01,31,31,31,31,31,0,1.5129032258064516,-1.8161290322580643,5.709677419354839,25,29.3,4,31,1.0,1.0,1.0,1.0,0.8064516129032258,0.12903225806451613,True,1,13,-0.5900744416873449,99.11538461538461,2.1029776674937963,-69.81538461538462,0.2956150562669771,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2020-02-01,29,29,29,29,29,0,3.424137931034483,-1.2724137931034483,8.46896551724138,19,143.80000000000004,13,29,1.0,1.0,1.0,1.0,0.6551724137931034,0.4482758620689655,True,2,13,0.35730390299355813,65.65384615384616,3.0668340280409248,78.14615384615388,2.190275336848272,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2020-03-01,31,31,31,31,31,0,2.429032258064516,-1.7161290322580647,7.106451612903226,22,75.19999999999999,9,31,1.0,1.0,1.0,1.0,0.7096774193548387,0.2903225806451613,True,3,13,2.757320099255583,79.56153846153846,-0.328287841191067,-4.361538461538473,0.9451803151890166,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2020-04-01,30,30,30,30,30,0,8.563333333333333,3.5366666666666666,13.903333333333334,6,50.3,5,30,1.0,1.0,1.0,1.0,0.2,0.16666666666666666,True,4,13,5.894615384615384,84.09230769230768,2.6687179487179487,-33.79230769230769,0.5981522136845957,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2020-05-01,31,31,31,31,31,0,10.364516129032259,5.125806451612903,15.44516129032258,1,89.4,9,31,1.0,1.0,1.0,1.0,0.03225806451612903,0.2903225806451613,True,5,13,8.869727047146402,150.30769230769232,1.4947890818858571,-60.907692307692315,0.5947799385875128,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2020-06-01,30,30,30,30,30,0,12.016666666666667,8.01,16.43,0,171.60000000000002,17,30,1.0,1.0,1.0,1.0,0.0,0.5666666666666667,True,6,13,14.091025641025642,129.7,-2.074358974358974,41.900000000000034,1.3230531996915962,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2020-07-01,31,31,31,31,31,0,15.429032258064517,10.719354838709679,20.34193548387097,0,142.2,9,31,1.0,1.0,1.0,1.0,0.0,0.2903225806451613,True,7,13,15.654342431761787,163.97692307692307,-0.22531017369727024,-21.776923076923083,0.8671951963221841,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2020-08-01,31,31,31,31,31,0,15.080645161290322,10.53225806451613,19.9,0,198.39999999999998,16,31,1.0,1.0,1.0,1.0,0.0,0.5161290322580645,True,8,13,15.133746898263029,137.8,-0.0531017369727067,60.599999999999966,1.4397677793904207,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2020-09-01,30,30,30,30,30,0,12.053333333333335,8.02,16.423333333333332,1,78.9,12,30,1.0,1.0,1.0,1.0,0.03333333333333333,0.4,True,9,13,11.504102564102565,99.9923076923077,0.5492307692307694,-21.0923076923077,0.7890606969766905,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2020-10-01,31,31,31,31,31,0,6.180645161290323,2.835483870967742,10.76774193548387,8,156.9,15,31,1.0,1.0,1.0,1.0,0.25806451612903225,0.4838709677419355,True,10,13,8.503225806451614,87.63076923076923,-2.322580645161291,69.26923076923077,1.7904669943820226,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2020-11-01,30,30,30,30,30,0,4.766666666666667,1.1166666666666667,9.416666666666666,11,32.199999999999996,3,30,1.0,1.0,1.0,1.0,0.36666666666666664,0.1,True,11,13,3.291794871794872,90.35384615384615,1.4748717948717944,-58.15384615384615,0.35637663885578064,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2020-12-01,31,31,31,31,31,0,-0.19032258064516125,-3.335483870967742,3.2483870967741937,24,71.99999999999999,14,31,1.0,1.0,1.0,1.0,0.7741935483870968,0.45161290322580644,True,12,13,1.4205955334987594,103.36923076923077,-1.6109181141439206,-31.369230769230782,0.6965322220568536,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2021-01-01,31,31,31,31,31,0,-2.6903225806451614,-5.809677419354839,0.6903225806451613,28,167.20000000000002,16,31,1.0,1.0,1.0,1.0,0.9032258064516129,0.5161290322580645,True,1,13,-0.5900744416873449,99.11538461538461,-2.1002481389578165,68.0846153846154,1.6869227784245249,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2021-02-01,28,28,28,28,28,0,2.5964285714285715,-1.2142857142857142,7.132142857142857,13,40.4,7,28,1.0,1.0,1.0,1.0,0.4642857142857143,0.25,True,2,13,0.35730390299355813,65.65384615384616,2.2391246684350135,-25.253846153846162,0.6153485647334505,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2021-03-01,31,31,31,31,31,0,1.9096774193548387,-2.141935483870968,6.445161290322581,22,78.5,11,31,1.0,1.0,1.0,1.0,0.7096774193548387,0.3548387096774194,True,3,13,2.757320099255583,79.56153846153846,-0.8476426799007442,-1.0615384615384613,0.9866576428502368,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2021-04-01,30,30,30,30,30,0,3.756666666666667,-0.7133333333333334,8.856666666666666,15,46.0,9,30,1.0,1.0,1.0,1.0,0.5,0.3,True,4,13,5.894615384615384,84.09230769230768,-2.137948717948717,-38.092307692307685,0.5470179290157337,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2021-05-01,31,31,31,31,31,0,6.945161290322581,2.3225806451612905,11.670967741935485,4,177.0,19,31,1.0,1.0,1.0,1.0,0.12903225806451613,0.6129032258064516,True,5,13,8.869727047146402,150.30769230769232,-1.9245657568238208,26.69230769230768,1.1775844421699078,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2021-06-01,30,30,30,30,30,0,14.586666666666668,9.936666666666667,19.896666666666665,0,178.4,17,30,1.0,1.0,1.0,1.0,0.0,0.5666666666666667,True,6,13,14.091025641025642,129.7,0.4956410256410262,48.70000000000002,1.3754818812644567,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2021-07-01,31,31,31,31,31,0,14.238709677419354,10.270967741935483,18.870967741935484,0,332.69999999999993,20,31,1.0,1.0,1.0,1.0,0.0,0.6451612903225806,True,7,13,15.654342431761787,163.97692307692307,-1.4156327543424325,168.72307692307686,2.0289440352770085,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2021-08-01,31,31,31,31,31,0,13.529032258064515,9.8,17.93548387096774,0,113.3,10,31,1.0,1.0,1.0,1.0,0.0,0.3225806451612903,True,8,13,15.133746898263029,137.8,-1.6047146401985142,-24.500000000000014,0.8222060957910013,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2021-09-01,30,30,30,30,30,0,12.493333333333334,8.686666666666667,17.42,0,92.2,12,30,1.0,1.0,1.0,1.0,0.0,0.4,True,9,13,11.504102564102565,99.9923076923077,0.9892307692307689,-7.792307692307702,0.922070928532964,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2021-10-01,31,31,31,31,31,0,7.312903225806451,3.390322580645161,12.264516129032257,3,35.5,7,31,1.0,1.0,1.0,1.0,0.0967741935483871,0.22580645161290322,True,10,13,8.503225806451614,87.63076923076923,-1.1903225806451623,-52.13076923076923,0.40510884831460675,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2021-11-01,30,30,30,30,30,0,1.7733333333333334,-1.3966666666666667,5.756666666666667,21,45.59999999999999,8,30,1.0,1.0,1.0,1.0,0.7,0.26666666666666666,True,11,13,3.291794871794872,90.35384615384615,-1.5184615384615388,-44.75384615384616,0.5046824450876893,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2021-12-01,31,31,31,31,31,0,1.132258064516129,-2.648387096774193,5.148387096774194,22,148.19999999999996,13,31,1.0,1.0,1.0,1.0,0.7096774193548387,0.41935483870967744,True,12,13,1.4205955334987594,103.36923076923077,-0.28833746898263035,44.83076923076919,1.433695490400357,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2022-01-01,31,31,31,31,31,0,-0.02903225806451627,-3.4612903225806453,3.916129032258065,25,37.9,6,31,1.0,1.0,1.0,1.0,0.8064516129032258,0.1935483870967742,True,1,13,-0.5900744416873449,99.11538461538461,0.5610421836228286,-61.215384615384615,0.38238261544431507,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2022-02-01,28,28,28,28,28,0,0.8535714285714285,-3.1607142857142856,5.485714285714286,25,84.8,14,28,1.0,1.0,1.0,1.0,0.8928571428571429,0.5,True,2,13,0.35730390299355813,65.65384615384616,0.4962675255778704,19.146153846153837,1.2916227299355594,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2022-03-01,31,31,31,31,31,0,3.703225806451613,-0.8193548387096775,9.138709677419355,19,18.3,3,31,1.0,1.0,1.0,1.0,0.6129032258064516,0.0967741935483871,True,3,13,2.757320099255583,79.56153846153846,0.94590570719603,-61.261538461538464,0.23001063521222084,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2022-04-01,30,30,30,30,30,0,5.163333333333333,0.5933333333333335,9.893333333333334,11,91.10000000000001,12,30,1.0,1.0,1.0,1.0,0.36666666666666664,0.4,True,4,13,5.894615384615384,84.09230769230768,-0.7312820512820508,7.007692307692324,1.0833333333333335,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2022-05-01,31,31,31,31,31,0,11.935483870967742,7.590322580645162,16.76774193548387,0,81.29999999999998,10,31,1.0,1.0,1.0,1.0,0.0,0.3225806451612903,True,5,13,8.869727047146402,150.30769230769232,3.0657568238213404,-69.00769230769234,0.5408904810644829,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2022-06-01,30,30,30,30,30,0,15.536666666666667,10.42,20.563333333333333,0,169.60000000000002,16,30,1.0,1.0,1.0,1.0,0.0,0.5333333333333333,True,6,13,14.091025641025642,129.7,1.4456410256410255,39.900000000000034,1.3076329992289903,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2022-07-01,31,31,31,31,31,0,17.061290322580643,11.887096774193548,21.9741935483871,0,63.1,6,31,1.0,1.0,1.0,1.0,0.0,0.1935483870967742,True,7,13,15.654342431761787,163.97692307692307,1.4069478908188557,-100.87692307692308,0.3848102453440916,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2022-08-01,31,31,31,31,31,0,16.267741935483873,11.509677419354839,21.33225806451613,0,87.49999999999999,8,31,1.0,1.0,1.0,1.0,0.0,0.25806451612903225,True,8,13,15.133746898263029,137.8,1.1339950372208438,-50.300000000000026,0.6349782293178518,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2022-09-01,30,30,30,30,30,0,10.546666666666665,6.819999999999999,14.993333333333334,0,140.3,14,30,1.0,1.0,1.0,1.0,0.0,0.4666666666666667,True,9,13,11.504102564102565,99.9923076923077,-0.9574358974359001,40.30769230769231,1.4031079313793369,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2022-10-01,31,31,31,31,31,0,11.94516129032258,8.206451612903226,16.98709677419355,0,86.6,10,31,1.0,1.0,1.0,1.0,0.0,0.3225806451612903,True,10,13,8.503225806451614,87.63076923076923,3.4419354838709673,-1.0307692307692378,0.9882373595505617,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2022-11-01,30,30,30,30,30,0,4.3533333333333335,1.2333333333333334,8.07,12,53.89999999999999,14,30,1.0,1.0,1.0,1.0,0.4,0.4666666666666667,True,11,13,3.291794871794872,90.35384615384615,1.0615384615384613,-36.45384615384616,0.5965435041716328,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2022-12-01,31,31,31,31,31,0,1.1225806451612903,-2.238709677419355,4.480645161290322,21,135.9,14,31,1.0,1.0,1.0,1.0,0.6774193548387096,0.45161290322580644,True,12,13,1.4205955334987594,103.36923076923077,-0.29801488833746914,32.53076923076924,1.3147045691323114,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2023-01-01,31,31,31,31,31,0,-1.5032258064516129,-5.238709677419355,2.4838709677419355,25,48.1,10,31,1.0,1.0,1.0,1.0,0.8064516129032258,0.3225806451612903,True,1,13,-0.5900744416873449,99.11538461538461,-0.913151364764268,-51.01538461538461,0.4852929763290648,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2023-02-01,28,28,28,28,28,0,0.9428571428571428,-2.6107142857142853,5.860714285714286,16,14.7,4,28,1.0,1.0,1.0,1.0,0.5714285714285714,0.14285714285714285,True,2,13,0.35730390299355813,65.65384615384616,0.5855532398635848,-50.95384615384616,0.22390158172231983,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2023-03-01,31,31,31,31,31,0,3.570967741935484,-0.5967741935483871,8.23225806451613,16,162.0,16,31,1.0,1.0,1.0,1.0,0.5161290322580645,0.5161290322580645,True,3,13,2.757320099255583,79.56153846153846,0.8136476426799013,82.43846153846154,2.036159721550807,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2023-04-01,30,30,30,30,30,0,4.430000000000001,0.65,8.636666666666667,14,112.6,15,30,1.0,1.0,1.0,1.0,0.4666666666666667,0.5,True,4,13,5.894615384615384,84.09230769230768,-1.4646153846153833,28.50769230769231,1.3390047566776437,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2023-05-01,31,31,31,31,31,0,9.422580645161291,5.587096774193548,13.858064516129033,0,118.1,16,31,1.0,1.0,1.0,1.0,0.0,0.5161290322580645,True,5,13,8.869727047146402,150.30769230769232,0.5528535980148899,-32.20769230769233,0.7857215967246672,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2023-06-01,30,30,30,30,30,0,15.033333333333333,10.05,20.533333333333335,0,129.4,11,30,1.0,1.0,1.0,1.0,0.0,0.36666666666666664,True,6,13,14.091025641025642,129.7,0.9423076923076916,-0.29999999999998295,0.9976869699306092,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
ABO,2023-07-01,31,31,31,31,31,0,16.316129032258065,11.432258064516128,21.238709677419354,0,125.39999999999999,11,31,1.0,1.0,1.0,1.0,0.0,0.3548387096774194,True,7,13,15.654342431761787,163.97692307692307,0.6617866004962778,-38.57692307692308,0.764741755406483,METEOSWISS_SMN_DAILY_SELECTED,06:00_UTC_to_06:00_UTC_next_day,Adelboden,1321.0,46.491703,7.560703
